C,k,beta2,xbar,dwell
70,18.625696202531646,0.7339186256781194,0.47147021730279376,0.6571428571428571
70,19.510253164556964,0.7212820976491863,0.47621316593131574,0.6714285714285714
70,20.394810126582282,0.7086455696202532,0.47914747134124,0.6714285714285714
70,21.279367088607597,0.69600904159132,0.4812474888097995,0.6714285714285714
70,22.163924050632914,0.6833725135623869,0.4825302033041335,0.6714285714285714
70,23.04848101265823,0.6707359855334538,0.48352082326005563,0.6714285714285714
70,23.933037974683547,0.6580994575045207,0.48353218940479975,0.6714285714285714
70,24.817594936708865,0.6454629294755876,0.4827962684137343,0.6857142857142857
70,25.70215189873418,0.6328264014466546,0.4821465498201125,0.6857142857142857
70,26.586708860759497,0.6201898734177215,0.48082065006661806,0.6857142857142857
70,27.47126582278481,0.6075533453887885,0.4788245085915104,0.6857142857142857
70,28.35582278481013,0.5949168173598554,0.4768387472320758,0.6857142857142857
70,29.240379746835448,0.5822802893309222,0.47502512143821646,0.6857142857142857
70,30.124936708860762,0.5696437613019891,0.4728725782467586,0.6857142857142857
70,31.00949367088608,0.557007233273056,0.4703914705188531,0.6857142857142857
70,31.894050632911394,0.5443707052441229,0.4678154612136461,0.6857142857142857
70,32.77860759493671,0.5317341772151899,0.4659792552474559,0.6857142857142857
70,33.66316455696202,0.5190976491862569,0.4639198946432728,0.6857142857142857
70,34.547721518987345,0.5064611211573237,0.4616273273458481,0.6857142857142857
70,35.43227848101266,0.49382459312839055,0.4590867091747262,0.6857142857142857
70,36.316835443037974,0.48118806509945755,0.45634409979078916,0.6857142857142857
70,37.20139240506329,0.46855153707052444,0.45465223999823684,0.6857142857142857
70,38.08594936708861,0.4559150090415913,0.452783889558073,0.6857142857142857
70,38.970506329113924,0.4432784810126582,0.4507226640923365,0.6857142857142857
70,39.85506329113924,0.4306419529837252,0.4484493831380574,0.6857142857142857
70,40.73962025316456,0.418005424954792,0.44594186634966404,0.6857142857142857
70,41.624177215189874,0.405368896925859,0.4431746606151168,0.6857142857142857
70,42.50873417721519,0.39273236889692587,0.44164387258276544,0.6857142857142857
70,43.39329113924051,0.38009584086799275,0.4399846424177094,0.6857142857142857
70,44.277848101265825,0.36745931283905964,0.4381495083688236,0.6857142857142857
70,45.16240506329114,0.35482278481012663,0.43611715241706506,0.6857142857142857
70,46.04696202531645,0.3421862567811935,0.4338628677998247,0.6857142857142857
70,46.931518987341775,0.3295497287522604,0.431358027112978,0.6857142857142857
70,47.81607594936709,0.3169132007233273,0.4285694917649936,0.6857142857142857
70,48.700632911392404,0.3042766726943942,0.4271222718657671,0.6857142857142857
70,49.585189873417725,0.29164014466546107,0.42565562217847025,0.6857142857142857
70,50.46974683544304,0.27900361663652795,0.42401337564265756,0.6857142857142857
70,51.354303797468354,0.26636708860759495,0.42216863482623385,0.6857142857142857
70,52.238860759493676,0.2537305605786617,0.42008914121837654,0.6857142857142857
70,53.12341772151899,0.24109403254972872,0.4177360989771662,0.6857142857142857
70,54.007974683544305,0.2284575045207956,0.4150627739413914,0.6857142857142857
70,54.89253164556962,0.2158209764918626,0.4120403906355235,0.6714285714285714
70,55.77708860759494,0.20318444846292938,0.410865701541845,0.6714285714285714
70,56.661645569620255,0.19054792043399638,0.4095138419503238,0.6714285714285714
70,57.54620253164557,0.17791139240506326,0.4079467865168306,0.6714285714285714
70,58.43075949367089,0.16527486437613015,0.4061153078138299,0.6714285714285714
70,59.315316455696205,0.15263833634719703,0.4039548993040649,0.6714285714285714
70,60.19987341772152,0.14000180831826403,0.40138003328568345,0.6714285714285714
70,61.084430379746834,0.12736528028933092,0.3982761402222317,0.6714285714285714
70,61.968987341772156,0.1147287522603978,0.3944887176258958,0.6714285714285714
70,62.85354430379747,0.10209222423146469,0.3931734868272371,0.6714285714285714
70,63.738101265822785,0.08945569620253169,0.39181146095443947,0.6714285714285714
70,64.6226582278481,0.07681916817359846,0.3900357420982668,0.6714285714285714
70,65.50721518987342,0.06418264014466546,0.3876278050701347,0.6714285714285714
70,66.39177215189873,0.051546112115732345,0.3841847120087959,0.6714285714285714
70,67.27632911392405,0.03890958408679934,0.3788857504356377,0.6714285714285714
70,68.16088607594936,0.02627305605786623,0.37400302229889876,0.6714285714285714
70,69.04544303797469,0.013636528028933004,0.3719634891058004,0.6571428571428571
70,69.93,0.0009999999999998899,0.35412153078296876,0.6571428571428571
75,0.05,0.9993333333333333,0.02907260553634777,0.41333333333333333
75,0.9977848101265824,0.9866962025316456,0.041357068756772045,0.4266666666666667
75,1.9455696202531647,0.9740590717299578,0.06550852453339925,0.4266666666666667
75,2.893354430379747,0.96142194092827,0.09772847111331504,0.44
75,3.841139240506329,0.9487848101265823,0.13483081233341906,0.4666666666666667
75,4.788924050632912,0.9361476793248945,0.17373230413960813,0.48
75,5.736708860759494,0.9235105485232067,0.21166842349983692,0.5066666666666667
75,6.684493670886076,0.910873417721519,0.24802503210611576,0.5333333333333333
75,7.6322784810126585,0.8982362869198313,0.2818133825425103,0.5466666666666666
75,8.580063291139242,0.8855991561181434,0.31246156785008367,0.56
75,9.527848101265825,0.8729620253164556,0.3397373733044548,0.5733333333333334
75,10.475632911392406,0.8603248945147679,0.36394205816886416,0.5866666666666667
75,11.42341772151899,0.8476877637130802,0.38519201474382586,0.6
75,12.37120253164557,0.8350506329113924,0.4037216736928778,0.6133333333333333
75,13.318987341772154,0.8224135021097047,0.42012957768373466,0.6266666666666667
75,14.266772151898735,0.8097763713080168,0.43466496748135286,0.64
75,15.214556962025318,0.7971392405063291,0.4469610659371543,0.6533333333333333
75,16.1623417721519,0.7845021097046413,0.457582787298498,0.6533333333333333
75,17.110126582278482,0.7718649789029536,0.46743751886558066,0.6666666666666666
75,18.057911392405064,0.7592278481012658,0.47483650960104723,0.6666666666666666
75,19.00569620253165,0.746590717299578,0.4818513300220659,0.68
75,19.95348101265823,0.7339535864978903,0.487287378454392,0.68
75,20.90126582278481,0.7213164556962025,0.49133326568503616,0.68
75,21.849050632911393,0.7086793248945147,0.4946363325316109,0.68
75,22.796835443037978,0.696042194092827,0.4969124280621566,0.6933333333333334
75,23.74462025316456,0.6834050632911393,0.49889506271344675,0.6933333333333334
75,24.69240506329114,0.6707679324894515,0.49918095824500464,0.6933333333333334
75,25.640189873417725,0.6581308016877636,0.4986374177639572,0.6933333333333334
75,26.587974683544306,0.6454936708860759,0.4981506796287986,0.6933333333333334
75,27.535759493670888,0.6328565400843882,0.4971776463184672,0.6933333333333334
75,28.48354430379747,0.6202194092827005,0.49563644163599785,0.6933333333333334
75,29.431329113924054,0.6075822784810125,0.49369207046870667,0.6933333333333334
75,30.379113924050635,0.5949451476793248,0.4922604681981999,0.6933333333333334
75,31.326898734177217,0.5823080168776371,0.49049055124188196,0.6933333333333334
75,32.2746835443038,0.5696708860759494,0.4884032069370655,0.6933333333333334
75,33.222468354430376,0.5570337552742617,0.4860073400768859,0.6933333333333334
75,34.17025316455696,0.5443966244725739,0.48411306170284263,0.6933333333333334
75,35.118037974683546,0.531759493670886,0.48234900399382186,0.6933333333333334
75,36.06582278481012,0.5191223628691983,0.4803746440955382,0.6933333333333334
75,37.01360759493671,0.5064852320675106,0.47817930035563205,0.6933333333333334
75,37.96139240506329,0.4938481012658228,0.4757478081043729,0.6933333333333334
75,38.90917721518987,0.4812109704641351,0.4736757397625873,0.6933333333333334
75,39.856962025316456,0.46857383966244726,0.4720618209527269,0.6933333333333334
75,40.80474683544304,0.45593670886075943,0.47027975416260726,0.6933333333333334
75,41.75253164556962,0.4432995780590717,0.46831349445903037,0.6933333333333334
75,42.7003164556962,0.430662447257384,0.4661443057752851,0.6933333333333334
75,43.64810126582278,0.4180253164556963,0.46375052153106555,0.6933333333333334
75,44.595886075949366,0.40538818565400847,0.461602865330923,0.6933333333333334
75,45.54367088607595,0.39275105485232065,0.460173898062489,0.6933333333333334
75,46.49145569620253,0.38011392405063293,0.45859453179425125,0.6933333333333334
75,47.439240506329114,0.3674767932489451,0.45684698783228556,0.6933333333333334
75,48.3870253164557,0.3548396624472574,0.45491061433952884,0.6933333333333334
75,49.334810126582276,0.3422025316455697,0.45276140383600694,0.6933333333333334
75,50.28259493670886,0.32956540084388186,0.45037143321604467,0.6933333333333334
75,51.230379746835446,0.31692827004219404,0.4480832305259956,0.6933333333333334
75,52.178164556962024,0.3042911392405063,0.44683510517453573,0.6933333333333334
75,53.12594936708861,0.2916540084388185,0.4454408905408395,0.6933333333333334
75,54.073734177215194,0.2790168776371308,0.44387889208726705,0.6933333333333334
75,55.02151898734177,0.2663797468354431,0.44212310462195203,0.6933333333333334
75,55.969303797468356,0.25374261603375525,0.44014222616547366,0.6933333333333334
75,56.917088607594934,0.24110548523206754,0.43789844199549083,0.6933333333333334
75,57.86487341772152,0.22846835443037972,0.43534594548413263,0.68
75,58.812658227848104,0.215831223628692,0.43295193166518875,0.68
75,59.76044303797468,0.2031940928270043,0.43183715564626973,0.68
75,60.70822784810127,0.19055696202531647,0.4305534930704668,0.68
75,61.65601265822785,0.17791983122362864,0.42906437252546253,0.68
75,62.60379746835443,0.16528270042194093,0.42732228383402365,0.68
75,63.551582278481014,0.1526455696202531,0.4252646882449645,0.68
75,64.4993670886076,0.1400084388185654,0.42280816929328824,0.68
75,65.44715189873418,0.12737130801687768,0.4198400825675672,0.68
75,66.39493670886075,0.11473417721518997,0.4164886219047044,0.68
75,67.34272151898735,0.10209704641350204,0.41546869411858955,0.68
75,68.29050632911392,0.08945991561181432,0.414177293701037,0.68
75,69.2382911392405,0.07682278481012661,0.4124917324894246,0.68
75,70.1860759493671,0.06418565400843879,0.4102019549917593,0.68
75,71.13386075949367,0.05154852320675107,0.40691786442837496,0.68
75,72.08164556962025,0.03891139240506336,0.4018347184085515,0.68
75,73.02943037974684,0.026274261603375426,0.3976909357475005,0.68
75,73.97721518987342,0.013637130801687714,0.3957623696902635,0.6666666666666666
75,74.925,0.0010000000000000009,0.37866819733668755,0.6666666666666666
